34:00:00,real,angle,=,88.9669,real,std,dev,=,10.5491,stored,angle,=,65.0638,stored,std,dev,=,6.7716,angle,error,=,0.3674,std,dev,error,=,0.5578
35:00:00,real,angle,=,87.4324,real,std,dev,=,10.3125,stored,angle,=,84.6085,stored,std,dev,=,10.0812,angle,error,=,0.0334,std,dev,error,=,0.0229
36:00:00,real,angle,=,86.3688,real,std,dev,=,10.1312,stored,angle,=,77.9461,stored,std,dev,=,8.9776,angle,error,=,0.1081,std,dev,error,=,0.1285
37:00:00,real,angle,=,89.8685,real,std,dev,=,10.6042,stored,angle,=,89.1682,stored,std,dev,=,10.6148,angle,error,=,0.0079,std,dev,error,=,0.001
38:00:00,real,angle,=,89.8711,real,std,dev,=,10.6067,stored,angle,=,76.0106,stored,std,dev,=,8.5667,angle,error,=,0.1823,std,dev,error,=,0.2381
39:00:00,real,angle,=,89.9543,real,std,dev,=,10.6265,stored,angle,=,87.3753,stored,std,dev,=,10.4711,angle,error,=,0.0295,std,dev,error,=,0.0148
40:00:00,real,angle,=,90.0038,real,std,dev,=,10.6286,stored,angle,=,83.3236,stored,std,dev,=,9.9112,angle,error,=,0.0802,std,dev,error,=,0.0724
41:00:00,real,angle,=,86.8711,real,std,dev,=,10.2272,stored,angle,=,77.0267,stored,std,dev,=,8.7945,angle,error,=,0.1278,std,dev,error,=,0.1629
42:00:00,real,angle,=,89.9949,real,std,dev,=,10.632,stored,angle,=,69.2254,stored,std,dev,=,7.535,angle,error,=,0.3,std,dev,error,=,0.411
43:00:00,real,angle,=,89.5977,real,std,dev,=,10.5452,stored,angle,=,88.1321,stored,std,dev,=,10.5395,angle,error,=,0.0166,std,dev,error,=,0.0005
44:00:00,real,angle,=,88.7425,real,std,dev,=,10.4527,stored,angle,=,81.8964,stored,std,dev,=,9.6605,angle,error,=,0.0836,std,dev,error,=,0.082
45:00:00,real,angle,=,90.0442,real,std,dev,=,10.706,stored,angle,=,89.8285,stored,std,dev,=,10.6296,angle,error,=,0.0024,std,dev,error,=,0.0072
46:00:00,real,angle,=,90.0659,real,std,dev,=,10.7193,stored,angle,=,87.6966,stored,std,dev,=,10.5039,angle,error,=,0.027,std,dev,error,=,0.0205
