Checking Euc30 1000000 random points, query radius = 2.3 pivots = 200
diagonal_distance	lidim	count	piv iDIM	count
0.01	45.460715542015386	472	6.505246429118592	200
0.02	44.37756442842518	554	6.487096749073804	200
0.03	44.387072491731985	665	6.468964240127724	200
0.04	44.725831137408605	801	6.450849076538985	200
0.05	44.659426041216456	964	6.432751434938674	200
0.06	44.09283434654268	1138	6.414671494370546	200
0.07	43.63348657212137	1345	6.396609436332166	200
0.08	42.442897287087185	1558	6.378565444816829	200
0.09	41.69912517562443	1814	6.3605397063563585	200
0.1	40.837300416101364	2099	6.34253241006477	200
0.11	41.13436670074314	2495	6.324543747682808	200
0.12	39.911729230321605	2853	6.306573913623441	200
0.13	39.404449782329195	3306	6.288623105018164	200
0.14	38.70200977410038	3802	6.270691521764484	200
0.15	37.93994276969955	4349	6.2527793665740985	200
0.16	37.51916873451222	5010	6.234886845022349	200
0.17	36.79537009407241	5710	6.21701416559845	200
0.18	36.37572238994072	6543	6.199161539756984	200
0.19	36.076093818795826	7515	6.181329181970291	200
0.2	35.50289675523753	8547	6.163517309782077	200
0.21	34.85062680516648	9671	6.145726143862093	200
0.22	34.426516418694945	10990	6.127955908061962	200
0.23	33.91422819229611	12431	6.110206829472175	200
0.24	33.50154650392732	14070	6.092479138480392	200
0.25	33.059551817678994	15885	6.074773068830788	200
0.26	32.49316219893588	17815	6.057088857684862	200
0.27	32.05031694001513	20026	6.039426745683409	200
0.28	31.64873762194227	22496	6.021786977009907	200
0.29	31.162299410436635	25146	6.004169799455172	200
0.3	30.75685551671183	28129	5.986575464483478	200
0.31	30.21516942402235	31257	5.969004227300071	200
0.32	29.7757886420178	34772	5.951456346920182	200
0.33	29.363280837466913	38650	5.933932086239449	200
0.34	28.88329977825515	42772	5.916431712105992	200
0.35	28.389150026729208	47201	5.898955495393941	200
0.36	27.935139028990157	52049	5.881503711078693	200
0.37	27.489028943258468	57290	5.864076638313691	200
0.38	26.99913186472744	62821	5.846674560508989	200
0.39	26.552532080151263	68848	5.829297765411511	200
0.4	26.132893712954637	75382	5.811946545187123	200
0.41	25.717329744150938	82386	5.794621196504438	200
0.42	25.306875078975178	89886	5.7773220206205576	200
0.43	24.870062882753572	97771	5.760049323468799	200
0.44	24.48799807745116	106382	5.742803415748125	200
0.45	24.086595912762775	115446	5.72558461301491	200
0.46	23.6639026176598	124924	5.708393235776514	200
0.47	23.26933243566282	135077	5.691229609587112	200
0.48	22.858411917994832	145683	5.674094065145588	200
0.49	22.448697478937312	156823	5.656986938395744	200
0.5	22.04990756854193	168566	5.639908570628729	200
0.51	21.66485995744967	180957	5.622859308587798	200
0.52	21.287975914198583	193976	5.605839504575502	200
0.53	20.89734319236944	207415	5.588849516563321	200
0.54	20.50086571893396	221289	5.571889708303768	200
0.55	20.116964383973333	235791	5.554960449445148	200
0.56	19.741455517937716	250870	5.538062115648968	200
0.57	19.36330805148959	266387	5.521195088709934	200
0.58	18.974103606207528	282157	5.50435975667895	200
0.59	18.586096580994163	298294	5.487556513988792	200
0.6	18.221689398365356	315150	5.470785761582801	200
0.61	17.84427339735146	332096	5.454047907046595	200
0.62	17.475214073538105	349449	5.437343364742835	200
0.63	17.114210262233335	367176	5.420672555949184	200
0.64	16.75089479106242	385024	5.404035908999516	200
0.65	16.402918475075587	403364	5.387433859428462	200
0.66	16.051623574085866	421712	5.370866850119374	200
0.67	15.707437015173513	440276	5.3543353314558555	200
0.68	15.374144198683004	459144	5.337839761476824	200
0.69	15.044528324763213	478080	5.32138060603534	200
0.7	14.71646357229279	496966	5.304958338961226	200
0.71	14.395076958545264	515915	5.288573442227613	200
0.72	14.075760170997285	534734	5.272226406121402	200
0.73	13.760319814072211	553405	5.255917729418	200
0.74	13.458268003445987	572300	5.239647919560145	200
0.75	13.158097388387166	590914	5.223417492841164	200
0.76	12.860461282892933	609229	5.207226974592638	200
0.77	12.571742149551296	627493	5.191076899376631	200
0.78	12.28342174422552	645247	5.174967811182752	200
0.79	12.002835218344602	662821	5.158900263629796	200
