Checking Euc10 1000000 random points, query radius = 1.0 pivots = 200
diagonal_distance	lidim	count	piv iDIM	count
1.35	2.1886507183707966	992256	2.0876262650665582	200
1.36	2.1659804126605873	993022	2.0927702782080377	200
1.37	2.144415024703528	993715	2.0986575094084756	200
1.38	2.123915740678946	994270	2.1053167021634227	200
1.39	2.1046808828972963	994806	2.1127781768722937	200
1.4	2.0864415497002753	995275	2.1210739563114465	200
1.41	2.0693593662544014	995699	2.130237905457622	200
1.42	2.0533991489497243	996060	2.1403058872113365	200
1.43	2.0383804488534896	996396	2.1513159355971267	200
1.44	2.0244290936712304	996695	2.1633084480396407	200
1.45	2.011645234512218	996984	2.1763263983462595	200
1.46	1.9997553977622191	997245	2.190415572084789	200
1.47	1.988869377559324	997448	2.20562482614804	200
1.48	1.9789042856239443	997606	2.2220063744640273	200
1.49	1.969925037210866	997753	2.2396161020587684	200
1.5	1.9619579509616074	997890	2.2427534918533167	200
1.51	1.9549159814930248	998004	2.2458157514894714	200
1.52	1.9490001239749535	998126	2.249583850967375	200
1.53	1.9437310501730114	998204	2.254070861346708	200
1.54	1.939815022797119	998253	2.2592904606862776	200
1.55	1.9361520777976253	998299	2.265256956645111	200
1.56	1.933777267343622	998330	2.271985305145834	200
1.57	1.9325622519873913	998339	2.279491125184526	200
1.58	1.9317108268854561	998352	2.287790710013622	200
1.59	1.932252693755035	998370	2.29690103503912	200
1.6	1.9335233678787966	998347	2.3068397628581034	200
1.61	1.935719875148267	998311	2.3176252459166915	200
1.62	1.938677858401523	998273	2.329276527294601	200
1.63	1.942690844621824	998195	2.341813340123732	200
1.64	1.947711869593443	998127	2.3191195426469107	200
1.65	1.9535879419808293	998026	2.2828405649621133	200
1.66	1.9604459151313822	997919	2.248988160817126	200
1.67	1.9682487349682307	997798	2.217401509013888	200
1.68	1.976908410312156	997664	2.1879343689480693	200
1.69	1.9866537495620167	997482	2.160453430614593	200
1.7	1.9973352705126106	997271	2.134836881381388	200
1.71	2.008921909380168	997027	2.1109731573952852	200
1.72	2.0216158368512214	996775	2.088759852845096	200
1.73	2.035329411409995	996488	2.0681027646818633	200
1.74	2.0502714437132847	996179	2.0489150539786527	200
1.75	2.0658224545655006	995798	2.031116508053516	200
1.76	2.082635338824983	995365	2.014632889900241	200
1.77	2.1004381912863055	994848	1.9993953634694013	200
1.78	2.119600823081601	994382	1.9853399849959716	200
1.79	2.139775600670986	993804	1.9724072519443152	200
1.8	2.161250458823819	993202	1.960541702290113	200
1.81	2.1836786070615086	992483	1.9496915578259797	200
1.82	2.207337488401759	991667	1.9398084059989162	200
1.83	2.2321666741670447	990735	1.9308469154925962	200
1.84	2.258358009681299	989785	1.9227645813783882	200
1.85	2.2857826511581365	988715	1.9155214961936406	200
1.86	2.3145690488482016	987539	1.9090801437770843	200
1.87	2.344670049562216	986260	1.9034052131085717	200
1.88	2.3759658254954	984767	1.8984634297704484	200
1.89	2.4085991920370176	983131	1.8942234029750364	200
1.9	2.442776427587966	981389	1.8906554863905942	200
1.91	2.4786018113055195	979564	1.887731651249004	200
1.92	2.515584168669928	977437	1.8854253704350943	200
1.93	2.5539238606394736	975060	1.8837115124420316	200
1.94	2.5938984374578924	972545	1.8825662442327824	200
1.95	2.635373828545845	969780	1.8819669421766865	200
1.96	2.6784866596597667	966802	1.8818921103364576	200
1.97	2.7231870877524473	963588	1.8823213054672896	200
1.98	2.7697138294502177	960150	1.8832350681596455	200
1.99	2.8175921118705185	956346	1.8846148596139238	200
2	2.867485727830164	952360	1.886443003581135	200
2.01	2.919082466467934	948048	1.8887026330418213	200
2.02	2.9720775427493575	943309	1.8913776412274115	200
2.03	3.026838736181251	938225	1.894452636616182	200
2.04	3.0837495236739594	932896	1.8979129015608605	200
2.05	3.1424937404165925	927196	1.9017443542280992	200
2.06	3.2029062278248666	921052	1.9059335135517563	200
